1.4037155316121431e+18,-0.0002989597,-0.003730999,0.02464545,0.007567499,-0.009631578,-0.0003002707,0.999925
1.403715531662143e+18,-0.0003543569,-0.006854288,0.03613323,0.007577756,-0.01396811,0.0006015441,0.9998736
1.4037155317121431e+18,-0.0004089417,-0.009538356,0.05011469,0.009168517,-0.01645301,-0.002659258,0.999819
1.403715531762143e+18,0.0004922252,-0.009706377,0.06838967,0.01202091,-0.01706766,-0.008823987,0.9997432
1.4037155318121431e+18,0.0002450562,-0.0119867,0.08719126,0.01862879,-0.01657083,-0.0148256,0.9995792
1.403715531862143e+18,-1.461919e-05,-0.00857359,0.1109888,0.02797892,-0.01614559,-0.01913405,0.999295
1.4037155319121431e+18,0.0003218715,-0.008659231,0.1279261,0.0364108,-0.01655788,-0.02159683,0.9989663
1.403715531962143e+18,0.0003403484,-0.009956734,0.143083,0.04304576,-0.01654993,-0.02482586,0.9986275
1.4037155320121431e+18,0.003273306,-0.00950203,0.1598556,0.04777277,-0.01786358,-0.02580459,0.998365
1.403715532062143e+18,0.003023867,-0.008985701,0.1743837,0.0519736,-0.01826094,-0.02766724,0.9980981
1.4037155321121431e+18,0.002638721,-0.009583215,0.1852336,0.05447143,-0.0185121,-0.03010709,0.9978896
1.403715532162143e+18,0.002400704,-0.008267441,0.200615,0.05786014,-0.01982149,-0.03094507,0.9976481
1.4037155322121431e+18,0.002743779,-0.01146986,0.2119335,0.05878958,-0.02220171,-0.0308923,0.9975452
1.403715532262143e+18,0.001478214,-0.01011812,0.2254265,0.06147363,-0.02635282,-0.03039321,0.9972978
1.4037155323121431e+18,0.0002570056,-0.01203681,0.2415598,0.06125998,-0.03143485,-0.02940891,0.9971932
1.403715532362143e+18,-0.003079472,-0.01741491,0.2558899,0.05704087,-0.03632995,-0.02686963,0.9973487
1.4037155324121431e+18,-0.007313652,-0.02780609,0.283082,0.05244448,-0.04069129,-0.02398767,0.9975061
1.403715532462143e+18,-0.01791063,-0.04034879,0.3043595,0.04733533,-0.0429906,-0.02241461,0.9977018
1.4037155325121431e+18,-0.0204237,-0.03986257,0.3076206,0.04575782,-0.04736369,-0.01833096,0.9976607
1.403715532562143e+18,-0.02595722,-0.053578,0.3086817,0.04070368,-0.05115236,-0.01370378,0.9977669
1.4037155326121431e+18,-0.02838188,-0.05406627,0.3101225,0.04115305,-0.0560002,-0.006416438,0.9975616
1.403715532662143e+18,-0.03211424,-0.05527079,0.3159356,0.04234225,-0.05995605,0.001416799,0.9973016
1.4037155327121431e+18,-0.03683003,-0.06243591,0.3327652,0.04348205,-0.06307605,0.008005943,0.9970289
1.403715532762143e+18,-0.03821216,-0.066166,0.3397106,0.04426308,-0.06566399,0.01271906,0.9967785
1.4037155328121431e+18,-0.03497791,-0.0673321,0.3474263,0.0448945,-0.06702619,0.0161562,0.9966097
1.403715532862143e+18,-0.03423585,-0.06764133,0.3520143,0.04521748,-0.06516687,0.0193959,0.9966606
1.4037155329121431e+18,-0.02449937,-0.06556589,0.3523725,0.04402537,-0.06220535,0.021897,0.9968514
1.403715532962143e+18,-0.01843753,-0.05956638,0.3542202,0.04304953,-0.05542589,0.02715291,0.9971647
1.4037155330121431e+18,-0.01093148,-0.05137919,0.3563241,0.04184807,-0.04601097,0.03296533,0.9975194
1.403715533062143e+18,0.001725101,-0.04607714,0.3601431,0.03859794,-0.03495711,0.03796351,0.9979213
1.4037155331121431e+18,0.0132427,-0.03616659,0.3640851,0.03703473,-0.02108035,0.04293019,0.9981689
1.403715533162143e+18,0.02864711,-0.02511716,0.3622548,0.03890143,-0.004957257,0.04592759,0.9981747
1.4037155332121431e+18,0.04791955,-0.02586344,0.3873527,0.04307438,0.01350756,0.04452082,0.997988
1.403715533262143e+18,0.06809556,-0.01548801,0.3792196,0.04918797,0.03164601,0.04587058,0.9972337
1.4037155333121431e+18,0.08962797,-0.01126671,0.3764642,0.05192346,0.04971456,0.04405392,0.9964395
1.403715533362143e+18,0.1174658,-0.0003134799,0.374306,0.05218088,0.06529183,0.04340976,0.995555
1.4037155334121431e+18,0.1460074,0.01341488,0.3612286,0.05169496,0.07952781,0.04334689,0.9945471
1.403715533462143e+18,0.1739779,0.02321688,0.3463825,0.04850054,0.09221621,0.04521528,0.9935288
1.4037155335121431e+18,0.201007,0.02049492,0.3171104,0.04352064,0.1014968,0.04936503,0.9926568
1.403715533562143e+18,0.2311363,0.02130857,0.2899559,0.03998525,0.1082031,0.05706195,0.9916841
1.4037155336121431e+18,0.2574729,0.04733614,0.256713,0.04201712,0.1155863,0.06878253,0.9900219
1.403715533662143e+18,0.2956023,0.04904032,0.2144464,0.03994043,0.118576,0.07856019,0.9890262
1.4037155337121431e+18,0.3391471,0.04700385,0.1676445,0.0384469,0.1214127,0.08534653,0.9881785
1.403715533762143e+18,0.4024647,0.06379439,0.1178247,0.04185611,0.1224929,0.0926769,0.987246
1.4037155338121431e+18,0.4588997,0.05687613,0.07163193,0.04053459,0.1267775,0.09270188,0.9867578
1.403715533862143e+18,0.5160297,0.05001872,0.02292876,0.04001715,0.131902,0.08930936,0.98642
1.4037155339121431e+18,0.5861543,0.05650914,-0.03996919,0.04049279,0.1366696,0.08381193,0.9862339
1.403715533962143e+18,0.6587113,0.06924971,-0.09296001,0.04279376,0.1407403,0.07854728,0.9859976
1.4037155340121431e+18,0.7284531,0.06720567,-0.1395159,0.04146712,0.1453921,0.07182182,0.9858921
1.403715534062143e+18,0.8149848,0.08414295,-0.1966922,0.04316092,0.1475053,0.06744701,0.9858145
1.4037155341121431e+18,0.8870803,0.09348951,-0.2365159,0.04359823,0.1522595,0.05938064,0.9855913
1.403715534162143e+18,0.955311,0.1039148,-0.2828238,0.04302193,0.1571332,0.05322489,0.9852033
1.4037155342121431e+18,1.063808,0.1136315,-0.3271651,0.04081016,0.1569954,0.04387438,0.9857799
1.403715534262143e+18,1.130694,0.1341811,-0.3669525,0.04080228,0.1613843,0.03751658,0.9853339
1.4037155343121431e+18,1.201787,0.1387541,-0.4056239,0.03858946,0.1642331,0.03284154,0.9851192
1.403715534362143e+18,1.295524,0.1591155,-0.4383385,0.03788093,0.1647099,0.02932375,0.9851781
